idresult	predictiondate	predictionvalue	execution_idexecution	predictionvaluemax	predictionvaluemin	typeofvalue	YEAR (predictiondate)	MONTH (predictiondate)	DAY (predictiondate)	weekofyear(predictiondate)	weekday(predictiondate)	HOUR (predictiondate)
2201	2016-02-19 22:00:00	124.144	106	123.143	125.445	3	2016	2	19	7	4	22
2202	2016-02-19 23:00:00	97.247	106	96.388	97.615	3	2016	2	19	7	4	23
2251	2016-02-22 00:00:00	101.521	109	101.058	102.075	3	2016	2	22	8	0	0
2252	2016-02-22 01:00:00	99.291	109	98.846	100.202	3	2016	2	22	8	0	1
2253	2016-02-22 02:00:00	99.763	109	99.46	100.04	3	2016	2	22	8	0	2
2254	2016-02-22 03:00:00	106.369	109	105.696	106.879	3	2016	2	22	8	0	3
2255	2016-02-22 04:00:00	107.081	109	106.454	107.67	3	2016	2	22	8	0	4
2256	2016-02-22 05:00:00	110.321	109	108.87	111.452	3	2016	2	22	8	0	5
2257	2016-02-22 06:00:00	162.501	109	161.689	163.673	3	2016	2	22	8	0	6
2258	2016-02-22 07:00:00	358.874	109	357.643	359.798	3	2016	2	22	8	0	7
2259	2016-02-22 08:00:00	448.843	109	447.618	450.11	3	2016	2	22	8	0	8
2260	2016-02-22 09:00:00	493.519	109	491.799	494.434	3	2016	2	22	8	0	9
2261	2016-02-22 10:00:00	501.836	109	499.887	502.89	3	2016	2	22	8	0	10
2262	2016-02-22 11:00:00	514.179	109	511.459	516.834	3	2016	2	22	8	0	11
2263	2016-02-22 12:00:00	499.823	109	495.427	503.569	3	2016	2	22	8	0	12
2264	2016-02-22 13:00:00	428.599	109	419.485	438.56	3	2016	2	22	8	0	13
2265	2016-02-22 14:00:00	411.254	109	405.994	417.704	3	2016	2	22	8	0	14
2266	2016-02-22 15:00:00	376.161	109	367.357	382.251	3	2016	2	22	8	0	15
2267	2016-02-22 16:00:00	384.704	109	378.706	389.919	3	2016	2	22	8	0	16
2268	2016-02-22 17:00:00	297.701	109	293.65	302.634	3	2016	2	22	8	0	17
2269	2016-02-22 18:00:00	265.751	109	259.6	269.366	3	2016	2	22	8	0	18
2270	2016-02-22 19:00:00	264.301	109	260.299	267.287	3	2016	2	22	8	0	19
2271	2016-02-22 20:00:00	255.812	109	252.677	261.355	3	2016	2	22	8	0	20
2272	2016-02-22 21:00:00	201.432	109	200.57	203.201	3	2016	2	22	8	0	21
2273	2016-02-22 22:00:00	134.286	109	133.4	135.268	3	2016	2	22	8	0	22
2274	2016-02-22 23:00:00	103.613	109	102.994	105.005	3	2016	2	22	8	0	23
2299	2016-02-20 00:00:00	122.922	111	120.696	124.917	3	2016	2	20	7	5	0
2300	2016-02-20 01:00:00	135.879	111	133.612	137.657	3	2016	2	20	7	5	1
2301	2016-02-20 02:00:00	143.212	111	142.01	145.525	3	2016	2	20	7	5	2
2302	2016-02-20 03:00:00	127.809	111	125.429	130.353	3	2016	2	20	7	5	3
2303	2016-02-20 04:00:00	119.791	111	117.106	123.023	3	2016	2	20	7	5	4
2304	2016-02-20 05:00:00	104.592	111	102.609	106.336	3	2016	2	20	7	5	5
2305	2016-02-20 06:00:00	103.233	111	101.602	104.564	3	2016	2	20	7	5	6
2306	2016-02-20 07:00:00	103.751	111	101.546	105.199	3	2016	2	20	7	5	7
2307	2016-02-20 08:00:00	106.089	111	103.786	108.171	3	2016	2	20	7	5	8
2308	2016-02-20 09:00:00	116.444	111	114.548	117.888	3	2016	2	20	7	5	9
2309	2016-02-20 10:00:00	105.203	111	103.499	107.589	3	2016	2	20	7	5	10
2310	2016-02-20 11:00:00	104.352	111	101.657	105.391	3	2016	2	20	7	5	11
2311	2016-02-20 12:00:00	117.422	111	116.515	118.374	3	2016	2	20	7	5	12
2312	2016-02-20 13:00:00	109.761	111	108.421	110.576	3	2016	2	20	7	5	13
2313	2016-02-20 14:00:00	108.572	111	106.477	109.827	3	2016	2	20	7	5	14
2314	2016-02-20 15:00:00	114.942	111	113.993	115.82	3	2016	2	20	7	5	15
2315	2016-02-20 16:00:00	112.492	111	111.434	113.298	3	2016	2	20	7	5	16
2316	2016-02-20 17:00:00	111.154	111	108.62	113.452	3	2016	2	20	7	5	17
2317	2016-02-20 18:00:00	111.574	111	110.041	112.957	3	2016	2	20	7	5	18
2318	2016-02-20 19:00:00	113.246	111	111.483	115.068	3	2016	2	20	7	5	19
2319	2016-02-20 20:00:00	130.874	111	128.67	131.791	3	2016	2	20	7	5	20
2320	2016-02-20 21:00:00	120.889	111	118.004	122.773	3	2016	2	20	7	5	21
2321	2016-02-20 22:00:00	116.527	111	114.152	118.486	3	2016	2	20	7	5	22
2322	2016-02-20 23:00:00	110.284	111	109.656	111.586	3	2016	2	20	7	5	23
2347	2016-02-21 00:00:00	126.386	113	123.928	128.773	3	2016	2	21	7	6	0
2348	2016-02-21 01:00:00	138.997	113	136.317	141.44	3	2016	2	21	7	6	1
2349	2016-02-21 02:00:00	145.83	113	142.401	149.593	3	2016	2	21	7	6	2
2350	2016-02-21 03:00:00	130.127	113	128.925	131.033	3	2016	2	21	7	6	3
2351	2016-02-21 04:00:00	120.074	113	116.873	123.561	3	2016	2	21	7	6	4
2352	2016-02-21 05:00:00	105.152	113	103.848	106.371	3	2016	2	21	7	6	5
2353	2016-02-21 06:00:00	102.215	113	100.206	105.378	3	2016	2	21	7	6	6
2354	2016-02-21 07:00:00	103.071	113	100.758	104.315	3	2016	2	21	7	6	7
2355	2016-02-21 08:00:00	105.335	113	104.031	107.047	3	2016	2	21	7	6	8
2356	2016-02-21 09:00:00	116.574	113	113.717	118.466	3	2016	2	21	7	6	9
2357	2016-02-21 10:00:00	105.477	113	103.768	107.154	3	2016	2	21	7	6	10
2358	2016-02-21 11:00:00	106.949	113	104.406	109.167	3	2016	2	21	7	6	11
2359	2016-02-21 12:00:00	120.041	113	118.01	121.534	3	2016	2	21	7	6	12
2360	2016-02-21 13:00:00	111.544	113	110.789	112.376	3	2016	2	21	7	6	13
2361	2016-02-21 14:00:00	110.169	113	109.607	110.991	3	2016	2	21	7	6	14
2362	2016-02-21 15:00:00	115.231	113	114.035	116.194	3	2016	2	21	7	6	15
2363	2016-02-21 16:00:00	113.181	113	111.511	114.837	3	2016	2	21	7	6	16
2364	2016-02-21 17:00:00	113.791	113	112.829	114.856	3	2016	2	21	7	6	17
2365	2016-02-21 18:00:00	118.371	113	116.3	120.533	3	2016	2	21	7	6	18
2366	2016-02-21 19:00:00	121.916	113	120.129	122.823	3	2016	2	21	7	6	19
2367	2016-02-21 20:00:00	135.804	113	134.162	138.934	3	2016	2	21	7	6	20
2368	2016-02-21 21:00:00	123.371	113	121.927	126.225	3	2016	2	21	7	6	21
2369	2016-02-21 22:00:00	116.916	113	114.413	119.052	3	2016	2	21	7	6	22
2370	2016-02-21 23:00:00	110.504	113	108.37	112.587	3	2016	2	21	7	6	23
2419	2016-02-23 00:00:00	111.718	116	110.215	114.033	3	2016	2	23	8	1	0
2420	2016-02-23 01:00:00	119.805	116	117.039	121.165	3	2016	2	23	8	1	1
2421	2016-02-23 02:00:00	126.911	116	125.533	128.397	3	2016	2	23	8	1	2
2422	2016-02-23 03:00:00	132.132	116	129.82	134.106	3	2016	2	23	8	1	3
2423	2016-02-23 04:00:00	134.559	116	132.441	135.987	3	2016	2	23	8	1	4
2424	2016-02-23 05:00:00	133.126	116	131.37	136.577	3	2016	2	23	8	1	5
2425	2016-02-23 06:00:00	174.118	116	172.317	176.39	3	2016	2	23	8	1	6
2426	2016-02-23 07:00:00	370.045	116	367.972	372.891	3	2016	2	23	8	1	7
2427	2016-02-23 08:00:00	473.903	116	472.474	476.44	3	2016	2	23	8	1	8
2428	2016-02-23 09:00:00	503.085	116	501.396	504.87	3	2016	2	23	8	1	9
2429	2016-02-23 10:00:00	523.327	116	520.48	525.73	3	2016	2	23	8	1	10
2430	2016-02-23 11:00:00	536.889	116	534.633	538.42	3	2016	2	23	8	1	11
2431	2016-02-23 12:00:00	528.603	116	525.94	532.335	3	2016	2	23	8	1	12
2432	2016-02-23 13:00:00	495.206	116	488.57	501.303	3	2016	2	23	8	1	13
2433	2016-02-23 14:00:00	524.317	116	519.887	528.389	3	2016	2	23	8	1	14
2434	2016-02-23 15:00:00	551.29	116	539.249	555.532	3	2016	2	23	8	1	15
2435	2016-02-23 16:00:00	494.789	116	488.974	500.785	3	2016	2	23	8	1	16
2436	2016-02-23 17:00:00	356.259	116	352.773	359.623	3	2016	2	23	8	1	17
2437	2016-02-23 18:00:00	257.801	116	253.785	260.797	3	2016	2	23	8	1	18
2438	2016-02-23 19:00:00	192.302	116	189.037	195.922	3	2016	2	23	8	1	19
2439	2016-02-23 20:00:00	165.19	116	162.87	168.865	3	2016	2	23	8	1	20
2440	2016-02-23 21:00:00	152.25	116	150.733	153.626	3	2016	2	23	8	1	21
2441	2016-02-23 22:00:00	167.456	116	164.525	169.133	3	2016	2	23	8	1	22
2442	2016-02-23 23:00:00	144.046	116	142.159	145.445	3	2016	2	23	8	1	23
2491	2016-02-24 00:00:00	151.991	119	150.798	152.886	3	2016	2	24	8	2	0
2492	2016-02-24 01:00:00	159.156	119	157.957	160.351	3	2016	2	24	8	2	1
2493	2016-02-24 02:00:00	165.422	119	163.356	166.462	3	2016	2	24	8	2	2
2494	2016-02-24 03:00:00	167.181	119	165.182	169.834	3	2016	2	24	8	2	3
2495	2016-02-24 04:00:00	168.042	119	165.605	170.125	3	2016	2	24	8	2	4
2496	2016-02-24 05:00:00	181.343	119	178.475	183.361	3	2016	2	24	8	2	5
2497	2016-02-24 06:00:00	256.8	119	253.635	259.337	3	2016	2	24	8	2	6
2498	2016-02-24 07:00:00	426.113	119	421.604	427.908	3	2016	2	24	8	2	7
2499	2016-02-24 08:00:00	507.71	119	505.955	511.038	3	2016	2	24	8	2	8
2500	2016-02-24 09:00:00	507.385	119	504.685	510.014	3	2016	2	24	8	2	9
2501	2016-02-24 10:00:00	530.647	119	528.309	532.3	3	2016	2	24	8	2	10
2502	2016-02-24 11:00:00	549.262	119	546.533	551.863	3	2016	2	24	8	2	11
2503	2016-02-24 12:00:00	515.6	119	509.329	522.186	3	2016	2	24	8	2	12
2504	2016-02-24 13:00:00	443.336	119	438.45	454.546	3	2016	2	24	8	2	13
2505	2016-02-24 14:00:00	479.077	119	474.655	483.975	3	2016	2	24	8	2	14
2506	2016-02-24 15:00:00	452.014	119	448.122	455.118	3	2016	2	24	8	2	15
2507	2016-02-24 16:00:00	391.458	119	384.956	395.717	3	2016	2	24	8	2	16
2508	2016-02-24 17:00:00	320.264	119	317.817	322.852	3	2016	2	24	8	2	17
2509	2016-02-24 18:00:00	265.417	119	260.034	268.269	3	2016	2	24	8	2	18
2510	2016-02-24 19:00:00	240.237	119	237.976	242.971	3	2016	2	24	8	2	19
2511	2016-02-24 20:00:00	222.076	119	219.749	224.202	3	2016	2	24	8	2	20
2512	2016-02-24 21:00:00	203.037	119	202.014	204.343	3	2016	2	24	8	2	21
2513	2016-02-24 22:00:00	161.303	119	160.569	162.064	3	2016	2	24	8	2	22
2514	2016-02-24 23:00:00	137.883	119	135.309	139.637	3	2016	2	24	8	2	23
2563	2016-02-25 00:00:00	153.078	122	151.292	154.981	3	2016	2	25	8	3	0
2564	2016-02-25 01:00:00	159.503	122	158.47	162.413	3	2016	2	25	8	3	1
2565	2016-02-25 02:00:00	166.847	122	164.88	168.118	3	2016	2	25	8	3	2
2566	2016-02-25 03:00:00	169.959	122	165.871	172.697	3	2016	2	25	8	3	3
2567	2016-02-25 04:00:00	175.293	122	173.935	177.056	3	2016	2	25	8	3	4
2568	2016-02-25 05:00:00	187.658	122	185.381	189.733	3	2016	2	25	8	3	5
2569	2016-02-25 06:00:00	267.51	122	265.874	270.005	3	2016	2	25	8	3	6
2570	2016-02-25 07:00:00	435.988	122	433.314	438.93	3	2016	2	25	8	3	7
2571	2016-02-25 08:00:00	510.036	122	506.683	514.559	3	2016	2	25	8	3	8
2572	2016-02-25 09:00:00	507.429	122	503.682	512.128	3	2016	2	25	8	3	9
2573	2016-02-25 10:00:00	529.002	122	526.843	530.948	3	2016	2	25	8	3	10
2574	2016-02-25 11:00:00	537.043	122	533.583	540.531	3	2016	2	25	8	3	11
2575	2016-02-25 12:00:00	518.616	122	515.978	520.475	3	2016	2	25	8	3	12
2576	2016-02-25 13:00:00	506.476	122	502.598	509.246	3	2016	2	25	8	3	13
2577	2016-02-25 14:00:00	509.84	122	506.504	513.672	3	2016	2	25	8	3	14
2578	2016-02-25 15:00:00	477.164	122	473.517	481.444	3	2016	2	25	8	3	15
2579	2016-02-25 16:00:00	407.664	122	403.228	410.881	3	2016	2	25	8	3	16
2580	2016-02-25 17:00:00	317.135	122	315.276	318.269	3	2016	2	25	8	3	17
2581	2016-02-25 18:00:00	261.927	122	260.27	265.071	3	2016	2	25	8	3	18
2582	2016-02-25 19:00:00	235.032	122	233.118	236.742	3	2016	2	25	8	3	19
2583	2016-02-25 20:00:00	222.494	122	218.993	225.493	3	2016	2	25	8	3	20
2584	2016-02-25 21:00:00	203.101	122	201.426	206.554	3	2016	2	25	8	3	21
2585	2016-02-25 22:00:00	160.229	122	159.22	161.467	3	2016	2	25	8	3	22
2586	2016-02-25 23:00:00	131.135	122	130.273	132.644	3	2016	2	25	8	3	23
2635	2016-02-26 00:00:00	153.221	125	152.212	155.097	3	2016	2	26	8	4	0
2636	2016-02-26 01:00:00	157.067	125	155.205	158.73	3	2016	2	26	8	4	1
2637	2016-02-26 02:00:00	157.918	125	153.994	161.457	3	2016	2	26	8	4	2
2638	2016-02-26 03:00:00	164.032	125	161.21	166.728	3	2016	2	26	8	4	3
2639	2016-02-26 04:00:00	166.244	125	164.456	168.091	3	2016	2	26	8	4	4
2640	2016-02-26 05:00:00	181.057	125	180.329	182.946	3	2016	2	26	8	4	5
2641	2016-02-26 06:00:00	256.844	125	255.468	257.991	3	2016	2	26	8	4	6
2642	2016-02-26 07:00:00	426.641	125	424.39	430.744	3	2016	2	26	8	4	7
2643	2016-02-26 08:00:00	507.065	125	505.354	509.541	3	2016	2	26	8	4	8
2644	2016-02-26 09:00:00	505.794	125	504.168	507.92	3	2016	2	26	8	4	9
2645	2016-02-26 10:00:00	529.993	125	528.758	531.578	3	2016	2	26	8	4	10
2646	2016-02-26 11:00:00	548.332	125	546.929	550.211	3	2016	2	26	8	4	11
2647	2016-02-26 12:00:00	515.546	125	511.766	521.765	3	2016	2	26	8	4	12
2648	2016-02-26 13:00:00	435.853	125	430.21	445.254	3	2016	2	26	8	4	13
2649	2016-02-26 14:00:00	479.012	125	474.013	487.209	3	2016	2	26	8	4	14
2650	2016-02-26 15:00:00	455.493	125	444.955	460.784	3	2016	2	26	8	4	15
2651	2016-02-26 16:00:00	391.214	125	386.471	395.426	3	2016	2	26	8	4	16
2652	2016-02-26 17:00:00	320.878	125	316.727	322.735	3	2016	2	26	8	4	17
2653	2016-02-26 18:00:00	263.268	125	261.007	264.595	3	2016	2	26	8	4	18
2654	2016-02-26 19:00:00	237.071	125	234.226	240.241	3	2016	2	26	8	4	19
2655	2016-02-26 20:00:00	222.413	125	220.51	223.739	3	2016	2	26	8	4	20
2656	2016-02-26 21:00:00	202.232	125	201.249	203.078	3	2016	2	26	8	4	21
2657	2016-02-26 22:00:00	159.84	125	158.828	160.947	3	2016	2	26	8	4	22
2658	2016-02-26 23:00:00	130.675	125	129.288	132.145	3	2016	2	26	8	4	23
2683	2016-02-27 00:00:00	159.42	127	156.873	162.012	3	2016	2	27	8	5	0
2684	2016-02-27 01:00:00	137.231	127	135.816	140.218	3	2016	2	27	8	5	1
2685	2016-02-27 02:00:00	112.843	127	111.178	114.93	3	2016	2	27	8	5	2
2686	2016-02-27 03:00:00	111.87	127	109.173	114.019	3	2016	2	27	8	5	3
2687	2016-02-27 04:00:00	98.061	127	97.211	98.656	3	2016	2	27	8	5	4
2688	2016-02-27 05:00:00	102.802	127	101.789	104.431	3	2016	2	27	8	5	5
2689	2016-02-27 06:00:00	102.611	127	101.263	104.024	3	2016	2	27	8	5	6
2690	2016-02-27 07:00:00	112.142	127	111.046	113.63	3	2016	2	27	8	5	7
2691	2016-02-27 08:00:00	117.91	127	116.457	119.383	3	2016	2	27	8	5	8
2692	2016-02-27 09:00:00	115.46	127	113.421	118.092	3	2016	2	27	8	5	9
2693	2016-02-27 10:00:00	145.868	127	143.538	148.322	3	2016	2	27	8	5	10
2694	2016-02-27 11:00:00	125.584	127	123.779	127.171	3	2016	2	27	8	5	11
2695	2016-02-27 12:00:00	129.631	127	126.553	133.817	3	2016	2	27	8	5	12
2696	2016-02-27 13:00:00	107.303	127	106.218	108.611	3	2016	2	27	8	5	13
2697	2016-02-27 14:00:00	94.397	127	93.975	94.946	3	2016	2	27	8	5	14
2698	2016-02-27 15:00:00	97.131	127	96.394	98.131	3	2016	2	27	8	5	15
2699	2016-02-27 16:00:00	93.688	127	92.524	94.783	3	2016	2	27	8	5	16
2700	2016-02-27 17:00:00	94.188	127	93.643	94.907	3	2016	2	27	8	5	17
2701	2016-02-27 18:00:00	102.001	127	99.931	104.885	3	2016	2	27	8	5	18
2702	2016-02-27 19:00:00	96.753	127	94.831	98.381	3	2016	2	27	8	5	19
2703	2016-02-27 20:00:00	91.569	127	90.4	92.619	3	2016	2	27	8	5	20
2704	2016-02-27 21:00:00	92.819	127	91.604	93.699	3	2016	2	27	8	5	21
2705	2016-02-27 22:00:00	93.433	127	92.891	93.991	3	2016	2	27	8	5	22
2706	2016-02-27 23:00:00	95.996	127	94.676	97.017	3	2016	2	27	8	5	23
2731	2016-02-28 00:00:00	160.297	129	157.6	162.55	3	2016	2	28	8	6	0
2732	2016-02-28 01:00:00	138.174	129	135.208	141.686	3	2016	2	28	8	6	1
2733	2016-02-28 02:00:00	112.411	129	109.599	115.4	3	2016	2	28	8	6	2
2734	2016-02-28 03:00:00	111.724	129	110.048	112.907	3	2016	2	28	8	6	3
2735	2016-02-28 04:00:00	98.077	129	97.309	98.586	3	2016	2	28	8	6	4
2736	2016-02-28 05:00:00	102.329	129	101.165	105.186	3	2016	2	28	8	6	5
2737	2016-02-28 06:00:00	102.983	129	101.386	104.393	3	2016	2	28	8	6	6
2738	2016-02-28 07:00:00	111.455	129	109.768	113.048	3	2016	2	28	8	6	7
2739	2016-02-28 08:00:00	114.53	129	113.372	116.823	3	2016	2	28	8	6	8
2740	2016-02-28 09:00:00	115.124	129	112.56	116.699	3	2016	2	28	8	6	9
2741	2016-02-28 10:00:00	144.601	129	141.37	146.732	3	2016	2	28	8	6	10
2742	2016-02-28 11:00:00	126.193	129	122.471	128.296	3	2016	2	28	8	6	11
2743	2016-02-28 12:00:00	130.562	129	128.511	135.216	3	2016	2	28	8	6	12
2744	2016-02-28 13:00:00	107.148	129	105.985	109.089	3	2016	2	28	8	6	13
2745	2016-02-28 14:00:00	94.267	129	93.912	94.804	3	2016	2	28	8	6	14
2746	2016-02-28 15:00:00	97.047	129	96.458	97.998	3	2016	2	28	8	6	15
2747	2016-02-28 16:00:00	93.479	129	92.335	94.172	3	2016	2	28	8	6	16
2748	2016-02-28 17:00:00	94.223	129	93.532	95.049	3	2016	2	28	8	6	17
2749	2016-02-28 18:00:00	101.722	129	99.486	102.761	3	2016	2	28	8	6	18
2750	2016-02-28 19:00:00	96.915	129	94.839	98.363	3	2016	2	28	8	6	19
2751	2016-02-28 20:00:00	91.184	129	90.617	91.881	3	2016	2	28	8	6	20
2752	2016-02-28 21:00:00	92.79	129	92.287	93.418	3	2016	2	28	8	6	21
2753	2016-02-28 22:00:00	93.464	129	92.885	94.128	3	2016	2	28	8	6	22
2754	2016-02-28 23:00:00	95.886	129	94.648	97.391	3	2016	2	28	8	6	23
2803	2016-02-29 00:00:00	152.98	132	150.841	156.007	3	2016	2	29	9	0	0
2804	2016-02-29 01:00:00	157.576	132	156.072	159.058	3	2016	2	29	9	0	1
2805	2016-02-29 02:00:00	158.242	132	155.619	160.024	3	2016	2	29	9	0	2
2806	2016-02-29 03:00:00	164.164	132	161.642	166.218	3	2016	2	29	9	0	3
2807	2016-02-29 04:00:00	167.19	132	165.708	168.223	3	2016	2	29	9	0	4
2808	2016-02-29 05:00:00	183.389	132	181.285	185.708	3	2016	2	29	9	0	5
2809	2016-02-29 06:00:00	259.593	132	257.568	260.991	3	2016	2	29	9	0	6
2810	2016-02-29 07:00:00	429.47	132	426.767	432.065	3	2016	2	29	9	0	7
2811	2016-02-29 08:00:00	507.968	132	504.718	511.814	3	2016	2	29	9	0	8
2812	2016-02-29 09:00:00	504.349	132	501.292	507.327	3	2016	2	29	9	0	9
2813	2016-02-29 10:00:00	526.586	132	524.01	528.524	3	2016	2	29	9	0	10
2814	2016-02-29 11:00:00	532.141	132	530.393	534.278	3	2016	2	29	9	0	11
2815	2016-02-29 12:00:00	516.64	132	515.14	518.646	3	2016	2	29	9	0	12
2816	2016-02-29 13:00:00	506.448	132	500.295	513.148	3	2016	2	29	9	0	13
2817	2016-02-29 14:00:00	509.718	132	507.636	512.147	3	2016	2	29	9	0	14
2818	2016-02-29 15:00:00	476.108	132	468.917	479.347	3	2016	2	29	9	0	15
2819	2016-02-29 16:00:00	401.063	132	395.275	405.202	3	2016	2	29	9	0	16
2820	2016-02-29 17:00:00	312.382	132	308.423	315.267	3	2016	2	29	9	0	17
2821	2016-02-29 18:00:00	261.168	132	259.304	263.7	3	2016	2	29	9	0	18
2822	2016-02-29 19:00:00	235.41	132	233.361	236.689	3	2016	2	29	9	0	19
2823	2016-02-29 20:00:00	223.427	132	219.403	226.655	3	2016	2	29	9	0	20
2824	2016-02-29 21:00:00	202.271	132	201.04	203.959	3	2016	2	29	9	0	21
2825	2016-02-29 22:00:00	160.456	132	159.533	161.888	3	2016	2	29	9	0	22
2826	2016-02-29 23:00:00	133.08	132	130.954	134.636	3	2016	2	29	9	0	23
2949	2016-03-01 00:00:00	137.562	138	135.999	139.57	3	2016	3	1	9	1	0
2950	2016-03-01 01:00:00	126.001	138	124.355	126.947	3	2016	3	1	9	1	1
2951	2016-03-01 02:00:00	105.833	138	104.646	106.466	3	2016	3	1	9	1	2
2952	2016-03-01 03:00:00	110.076	138	109.157	110.888	3	2016	3	1	9	1	3
2953	2016-03-01 04:00:00	110.932	138	110.508	112.15	3	2016	3	1	9	1	4
2954	2016-03-01 05:00:00	104.24	138	103.595	105.181	3	2016	3	1	9	1	5
2955	2016-03-01 06:00:00	157.036	138	155.012	159.232	3	2016	3	1	9	1	6
2956	2016-03-01 07:00:00	344.068	138	339.42	347.474	3	2016	3	1	9	1	7
2957	2016-03-01 08:00:00	431.554	138	429.382	433.161	3	2016	3	1	9	1	8
2958	2016-03-01 09:00:00	484.65	138	482.386	486.635	3	2016	3	1	9	1	9
2959	2016-03-01 10:00:00	493.203	138	491.976	493.807	3	2016	3	1	9	1	10
2960	2016-03-01 11:00:00	511.338	138	509.493	513.685	3	2016	3	1	9	1	11
2961	2016-03-01 12:00:00	527.457	138	524.674	532.777	3	2016	3	1	9	1	12
2962	2016-03-01 13:00:00	514.993	138	506.868	522.931	3	2016	3	1	9	1	13
2963	2016-03-01 14:00:00	509.463	138	497.917	518.352	3	2016	3	1	9	1	14
2964	2016-03-01 15:00:00	559.649	138	553.604	566.241	3	2016	3	1	9	1	15
2965	2016-03-01 16:00:00	532.133	138	527.64	537.738	3	2016	3	1	9	1	16
2966	2016-03-01 17:00:00	367.308	138	364.358	370.477	3	2016	3	1	9	1	17
2967	2016-03-01 18:00:00	288.569	138	283.596	290.507	3	2016	3	1	9	1	18
2968	2016-03-01 19:00:00	228.883	138	223.728	231.613	3	2016	3	1	9	1	19
2969	2016-03-01 20:00:00	188.856	138	186.728	191.82	3	2016	3	1	9	1	20
2970	2016-03-01 21:00:00	173.042	138	170.689	177.775	3	2016	3	1	9	1	21
2971	2016-03-01 22:00:00	154.136	138	152.043	156.057	3	2016	3	1	9	1	22
2972	2016-03-01 23:00:00	113.867	138	111.697	116.463	3	2016	3	1	9	1	23
3021	2016-03-02 00:00:00	110.02	141	109.167	111.449	3	2016	3	2	9	2	0
3022	2016-03-02 01:00:00	108.258	141	107.324	109.389	3	2016	3	2	9	2	1
3023	2016-03-02 02:00:00	107.042	141	105.404	108.377	3	2016	3	2	9	2	2
3024	2016-03-02 03:00:00	105.743	141	105.299	106.631	3	2016	3	2	9	2	3
3025	2016-03-02 04:00:00	106.73	141	106.254	107.163	3	2016	3	2	9	2	4
3026	2016-03-02 05:00:00	110.84	141	109.583	111.462	3	2016	3	2	9	2	5
3027	2016-03-02 06:00:00	164.946	141	163.893	166.124	3	2016	3	2	9	2	6
3028	2016-03-02 07:00:00	368.963	141	367.98	370.307	3	2016	3	2	9	2	7
3029	2016-03-02 08:00:00	457.199	141	455.1	459.071	3	2016	3	2	9	2	8
3030	2016-03-02 09:00:00	488.033	141	487.343	489.106	3	2016	3	2	9	2	9
3031	2016-03-02 10:00:00	505.607	141	503.878	507.938	3	2016	3	2	9	2	10
3032	2016-03-02 11:00:00	512.24	141	511.299	513.149	3	2016	3	2	9	2	11
3033	2016-03-02 12:00:00	531.642	141	527.326	537.064	3	2016	3	2	9	2	12
3034	2016-03-02 13:00:00	519.555	141	517.51	522.082	3	2016	3	2	9	2	13
3035	2016-03-02 14:00:00	469.477	141	464.033	473.249	3	2016	3	2	9	2	14
3036	2016-03-02 15:00:00	431.649	141	424.838	436.013	3	2016	3	2	9	2	15
3037	2016-03-02 16:00:00	406.033	141	398.709	411.005	3	2016	3	2	9	2	16
3038	2016-03-02 17:00:00	316.233	141	311.163	320.647	3	2016	3	2	9	2	17
3039	2016-03-02 18:00:00	275.099	141	271.844	276.968	3	2016	3	2	9	2	18
3040	2016-03-02 19:00:00	249.97	141	248.076	250.731	3	2016	3	2	9	2	19
3041	2016-03-02 20:00:00	227.345	141	226.564	227.736	3	2016	3	2	9	2	20
3042	2016-03-02 21:00:00	202.53	141	201.914	203.185	3	2016	3	2	9	2	21
3043	2016-03-02 22:00:00	154.766	141	153.715	155.362	3	2016	3	2	9	2	22
3044	2016-03-02 23:00:00	136.752	141	135.289	137.676	3	2016	3	2	9	2	23
3093	2016-03-03 00:00:00	110.51	144	108.583	112.087	3	2016	3	3	9	3	0
3094	2016-03-03 01:00:00	109.419	144	107.91	110.914	3	2016	3	3	9	3	1
3095	2016-03-03 02:00:00	107.232	144	106.656	108.441	3	2016	3	3	9	3	2
3096	2016-03-03 03:00:00	105.199	144	104.244	106.089	3	2016	3	3	9	3	3
3097	2016-03-03 04:00:00	106.363	144	105.67	107.151	3	2016	3	3	9	3	4
3098	2016-03-03 05:00:00	110.572	144	109.395	111.157	3	2016	3	3	9	3	5
3099	2016-03-03 06:00:00	165.406	144	164.798	167.008	3	2016	3	3	9	3	6
3100	2016-03-03 07:00:00	369.769	144	368.392	371.08	3	2016	3	3	9	3	7
3101	2016-03-03 08:00:00	459.11	144	457.227	461.011	3	2016	3	3	9	3	8
3102	2016-03-03 09:00:00	485.691	144	484.458	486.89	3	2016	3	3	9	3	9
3103	2016-03-03 10:00:00	504.347	144	501.383	506.131	3	2016	3	3	9	3	10
3104	2016-03-03 11:00:00	503.57	144	502.697	504.588	3	2016	3	3	9	3	11
3105	2016-03-03 12:00:00	525.33	144	522.893	528.511	3	2016	3	3	9	3	12
3106	2016-03-03 13:00:00	522.187	144	519.527	524.193	3	2016	3	3	9	3	13
3107	2016-03-03 14:00:00	471.605	144	462.207	478.409	3	2016	3	3	9	3	14
3108	2016-03-03 15:00:00	433.389	144	427.077	437.302	3	2016	3	3	9	3	15
3109	2016-03-03 16:00:00	406.376	144	402.093	410.615	3	2016	3	3	9	3	16
3110	2016-03-03 17:00:00	316.676	144	314.823	318.254	3	2016	3	3	9	3	17
